69 76 57 9 9 51 90 90 90 90 42 30 58 58 58 62 58 22 22 2 22 9 51 63 
69 76 5 9 9 37 90 90 90 90 42 58 58 58 58 62 62 22 22 22 22 9 33 80 
69 44 5 43 9 90 90 46 46 90 82 58 58 29 58 62 62 33 22 22 22 9 37 63 
69 44 5 9 9 90 90 46 46 90 83 58 29 29 29 62 63 33 22 22 22 9 33 62 
69 44 5 9 9 90 90 46 46 46 83 29 29 29 29 62 63 33 33 22 22 9 37 62 
18 44 5 9 9 90 46 46 46 46 16 29 29 6 6 62 63 33 33 22 33 9 59 69 
18 78 52 9 9 90 46 46 46 46 16 29 6 6 6 63 67 33 33 33 33 9 59 84 
69 18 42 5 35 9 9 46 9 56 56 56 56 47 9 18 18 18 18 34 69 69 33 33 
69 69 42 5 35 91 9 46 9 56 56 56 56 46 43 18 18 18 72 34 69 33 33 33 
69 69 21 5 35 91 9 46 56 56 56 56 56 47 43 18 18 18 67 69 69 33 33 33 
69 69 21 52 35 9 9 46 46 56 56 56 47 47 9 18 69 18 67 18 69 33 33 33 
69 18 34 14 91 9 9 56 56 85 85 85 80 47 47 69 69 69 18 30 69 69 69 69 
69 18 21 14 91 90 9 56 56 85 85 85 80 80 47 69 69 69 18 30 69 69 69 69 
18 18 85 14 91 9 9 56 9 85 85 85 80 47 80 69 69 69 18 30 18 69 69 69 
18 18 85 14 91 9 9 56 9 85 85 85 80 80 9 69 69 69 18 34 18 69 69 69 
18 18 85 14 49 9 9 56 9 85 85 85 56 80 80 69 69 69 69 30 18 18 69 18 
18 34 85 14 91 9 9 56 9 85 21 85 56 82 80 69 69 69 18 34 18 18 69 18 
18 34 85 14 91 9 9 56 9 21 21 21 85 82 9 69 69 69 69 18 18 18 18 18 
34 34 85 48 91 9 9 56 9 21 21 21 82 82 9 69 69 69 69 18 34 18 18 18 
34 9 56 48 91 9 9 85 9 21 21 21 21 82 82 69 69 69 69 18 34 18 18 34 
34 9 56 48 35 9 9 9 9 21 73 73 21 90 9 69 33 69 69 18 34 34 34 34 
88 9 56 48 35 9 9 9 9 73 73 73 21 90 82 69 33 69 69 69 34 34 34 34 
88 6 56 64 35 9 9 9 9 73 73 73 73 90 9 69 33 69 69 67 88 34 34 88 
88 9 46 64 64 41 9 9 9 73 75 75 73 46 90 33 33 33 69 69 88 88 88 88 
6 9 46 64 35 9 9 9 9 75 75 75 73 46 46 33 33 33 69 69 6 88 88 88 
6 9 46 64 35 41 9 9 9 75 75 75 46 46 46 33 33 33 33 69 6 88 88 6 
6 9 90 81 35 41 9 9 9 75 84 84 73 56 46 33 33 33 33 69 6 6 6 6 
29 9 90 81 91 41 9 73 9 84 84 84 75 56 9 33 33 33 33 69 29 6 6 6 
29 9 90 81 91 68 9 9 9 84 84 84 75 85 56 33 33 33 33 33 29 29 6 29 
29 9 82 81 91 68 9 9 9 84 62 62 84 85 9 33 22 33 33 33 29 29 29 29 
58 9 82 86 91 68 9 9 9 62 62 62 85 85 9 33 22 33 33 33 58 29 29 29 
58 86 82 86 41 68 9 84 9 62 63 62 21 21 9 22 22 22 33 33 58 58 58 58 
30 39 80 86 41 68 9 62 9 63 63 63 62 21 9 22 22 22 33 33 30 58 58 84 
30 39 39 39 41 68 9 62 9 63 63 63 73 73 9 22 22 22 33 33 30 30 58 72 
72 72 39 39 41 87 9 62 9 63 67 67 73 73 9 22 22 22 22 33 30 30 30 30 
72 39 39 39 68 12 9 9 9 67 67 67 73 73 9 22 22 22 22 33 72 30 30 72 
72 89 39 39 68 12 9 9 9 67 72 67 75 75 9 22 22 22 22 33 72 72 30 67 
67 89 89 89 68 9 9 9 9 72 72 72 75 75 73 22 2 22 22 22 72 72 72 72 
67 9 89 89 68 9 9 67 9 72 72 72 75 75 9 22 2 2 22 22 67 72 72 73 
21 85 89 89 68 9 9 74 9 72 30 30 84 84 9 2 2 2 22 22 67 67 67 67 
9 85 54 54 68 12 9 72 9 30 30 30 84 84 9 2 2 2 22 22 63 67 67 67 
36 85 54 54 12 12 9 72 9 30 30 30 62 62 9 2 2 2 2 22 63 63 67 63 
62 62 54 54 12 12 9 30 9 58 58 58 62 62 9 2 2 2 2 22 63 63 63 63 
62 62 54 76 12 9 9 30 57 58 58 58 62 62 62 2 2 2 2 22 62 63 63 63 
62 84 76 76 12 9 9 30 9 58 29 29 63 63 9 2 2 2 2 22 62 62 63 62 
53 8 85 73 73 73 73 21 57 55 55 9 9 9 9 34 34 34 58 30 53 53 53 53 
53 8 7 73 73 73 56 21 57 57 55 9 9 9 9 34 34 34 88 58 7 53 53 53 
53 8 8 73 73 73 56 21 57 57 55 9 9 9 9 34 34 34 58 58 53 53 53 53 
53 8 7 73 73 73 56 21 57 57 55 9 9 9 9 34 34 34 58 58 53 53 53 53 
53 8 73 73 73 73 56 21 57 57 55 9 9 9 9 34 34 34 88 58 7 53 53 53 
53 8 73 73 73 73 56 21 57 57 55 9 9 9 9 34 34 34 88 58 7 53 53 53 
53 8 85 73 73 73 46 21 57 55 55 9 9 9 9 34 34 34 88 58 8 53 53 53 
8 8 21 73 73 73 56 21 57 55 55 9 9 9 9 34 34 34 34 7 7 53 53 53 
8 7 21 73 73 73 46 21 36 55 55 9 9 9 9 34 34 34 34 58 8 8 53 8 
8 7 21 73 73 73 46 21 36 36 93 9 9 9 9 34 34 34 34 58 8 8 8 8 
8 56 21 73 73 73 90 21 36 36 93 9 9 9 9 34 34 34 58 58 7 8 8 8 
7 46 2 21 73 73 90 21 36 36 93 9 9 9 9 34 18 34 34 88 7 8 8 8 
7 46 2 21 73 21 9 21 36 36 87 9 9 9 9 18 18 18 34 34 7 7 7 7 
7 46 21 21 21 21 82 85 78 36 87 9 9 9 9 18 18 18 58 34 2 7 7 7 
2 2 21 21 21 21 9 85 78 78 87 9 9 9 9 18 18 18 34 34 2 7 7 7 
2 56 85 21 21 21 9 85 78 78 12 9 9 9 9 18 18 18 18 30 2 2 2 2 
2 22 85 21 21 21 82 85 78 78 12 9 9 9 9 18 18 18 18 30 22 2 2 2 
22 33 85 21 21 21 9 85 44 78 68 9 9 9 58 18 18 18 18 34 22 22 2 22 
22 33 85 85 21 21 80 85 44 12 68 9 9 9 9 18 69 18 67 18 22 22 22 22 
33 33 85 85 85 85 80 56 44 44 68 9 9 9 9 69 69 69 30 18 33 22 22 22 
33 69 85 85 85 85 9 56 44 44 41 9 9 9 9 69 69 69 30 18 33 33 33 33 
69 69 18 85 85 85 56 56 76 44 41 9 9 9 9 69 69 69 18 18 69 33 33 33 
69 69 56 85 85 85 56 56 76 68 61 9 9 9 9 69 69 69 72 18 69 69 33 69 
69 18 34 85 85 85 9 56 76 41 61 9 9 9 6 69 69 69 69 18 69 69 69 69 
18 18 56 85 85 56 9 56 54 41 61 9 9 9 9 69 33 69 69 18 18 69 69 69 
34 34 88 56 56 56 9 46 54 41 91 9 9 9 9 69 33 33 69 69 34 18 18 18 
34 88 88 56 56 56 46 46 54 61 35 9 9 9 9 69 33 69 69 69 34 34 18 34 
34 88 6 56 56 56 9 46 89 35 35 9 9 9 9 33 33 33 18 69 34 34 34 34 
88 88 6 56 56 56 9 46 61 61 35 9 9 9 9 33 33 33 18 69 88 34 34 34 
88 6 46 56 56 56 9 46 91 91 49 9 9 9 9 33 33 33 18 69 88 88 34 88 
88 90 46 56 56 46 9 46 89 49 49 9 94 9 9 33 33 33 33 6 88 88 88 88 
6 6 46 46 56 46 9 91 89 49 49 9 9 9 9 33 33 33 33 67 6 88 88 88 
6 90 46 46 46 46 9 91 39 91 52 9 9 9 9 33 33 33 63 69 6 6 88 6 
6 90 46 46 46 46 9 90 39 52 52 9 9 9 9 33 33 33 33 69 6 6 6 6 
29 90 46 46 46 46 9 90 39 35 52 9 9 9 9 33 22 33 33 33 29 6 6 6 
29 58 90 46 46 46 9 90 39 35 5 9 9 9 9 33 22 22 33 63 29 29 6 29 
29 90 90 46 46 46 9 90 39 5 5 9 9 9 9 22 22 33 33 33 29 29 29 58 
58 90 90 46 46 46 9 90 39 5 5 52 9 9 9 22 22 22 33 62 58 29 29 29 
58 90 90 90 46 90 9 90 49 5 57 5 9 9 9 22 22 22 84 62 58 58 29 58 
58 73 83 90 90 90 9 82 49 57 57 9 9 9 9 22 22 22 33 62 58 58 58 82 
30 73 72 90 90 90 9 82 49 57 57 9 9 9 9 22 22 22 22 33 30 58 58 82 
30 14 42 90 90 90 90 82 49 57 36 57 9 9 9 22 2 22 22 62 30 30 30 72 
80 72 42 90 90 90 82 82 52 36 36 57 9 9 9 22 2 22 22 33 30 30 30 67 
72 48 42 90 90 90 9 82 52 36 36 57 9 9 9 2 2 2 22 22 72 30 30 72 
67 85 14 90 90 90 42 82 52 36 78 36 91 9 9 2 2 2 80 22 72 72 72 72 
67 85 14 82 90 82 83 82 52 78 78 36 91 9 9 2 2 2 22 22 72 72 72 67 
67 56 48 82 82 82 83 82 5 78 44 78 91 9 9 2 2 2 2 22 67 67 72 71 
67 56 48 82 82 82 83 80 5 44 44 78 35 9 9 2 2 2 2 22 67 67 67 67 
47 56 62 82 82 82 83 80 5 44 44 44 35 9 9 2 2 2 33 22 63 67 67 63 
21 62 80 82 82 82 83 80 5 44 76 44 49 9 9 2 7 2 2 22 63 63 67 63 
63 62 80 82 82 82 83 80 57 76 76 44 49 9 9 2 7 2 2 2 62 63 63 62 
62 85 80 82 82 82 83 80 57 76 76 76 49 9 9 2 7 7 2 2 62 63 63 84 
21 84 80 80 82 80 83 80 57 76 54 76 52 9 9 7 7 7 2 2 84 62 62 62 
62 84 80 80 80 80 9 47 78 54 54 76 52 9 9 2 7 7 2 2 84 62 62 84 
84 84 80 80 80 80 9 47 44 54 89 54 5 9 9 9 7 7 21 2 84 84 62 84 
84 56 46 80 80 80 9 47 44 89 89 54 5 61 9 9 7 7 22 2 84 84 84 84 
75 56 46 80 80 80 9 47 44 89 89 89 5 9 9 9 7 7 22 2 75 21 84 84 
75 73 46 80 80 80 9 47 44 89 39 89 57 9 9 9 7 7 2 7 75 75 84 75 
73 46 39 80 80 80 9 47 76 39 39 39 57 35 9 9 16 7 7 7 75 75 75 75 
56 73 21 47 80 47 9 47 76 39 39 39 36 35 9 9 83 8 7 7 73 75 75 73 
56 56 76 43 47 43 83 43 89 64 64 64 76 5 9 9 9 9 7 69 85 85 85 85 
82 56 76 43 43 83 9 42 89 64 48 64 76 5 16 9 9 9 2 33 56 85 85 56 
46 46 16 43 43 16 9 42 89 48 48 48 64 57 9 9 9 9 7 33 56 56 56 56 
46 42 16 43 43 43 9 83 76 14 14 14 14 36 47 9 9 9 12 2 88 46 46 46 
90 14 16 16 43 16 9 16 76 14 42 42 14 78 9 90 9 9 9 22 90 90 46 90 
90 36 83 16 43 16 9 16 54 42 42 42 14 78 9 46 21 9 9 22 88 90 90 90 
90 14 83 16 16 16 9 16 39 42 42 42 42 78 9 46 21 9 9 2 34 90 90 90 
90 14 36 16 16 83 9 83 54 42 42 42 42 78 9 46 21 3 9 22 34 90 90 90 
82 57 36 16 16 83 9 83 39 42 83 83 42 44 9 46 21 9 9 22 34 82 90 82 
82 80 80 16 16 16 16 83 86 42 83 83 83 44 9 46 21 3 9 7 69 82 82 82 
82 80 80 16 16 16 16 83 54 83 83 83 83 44 9 56 9 3 9 7 69 82 82 82 
82 48 57 16 16 16 83 83 86 83 83 83 83 83 9 90 9 9 9 7 18 82 82 82 
80 64 57 83 16 16 83 42 86 54 16 16 83 83 9 9 9 21 9 7 18 80 82 82 
14 61 42 83 42 42 81 42 46 46 46 46 90 81 73 73 73 73 21 69 67 14 14 14 
14 61 42 83 42 42 81 42 46 46 46 46 90 81 73 73 73 73 21 69 67 14 14 48 
14 61 42 83 42 81 81 16 46 46 46 46 90 81 73 73 73 5 9 69 67 14 14 48 
14 41 42 83 42 42 81 16 46 46 46 46 90 81 73 73 73 5 9 69 67 14 14 0 
14 41 42 83 9 42 81 42 46 46 46 46 90 81 73 73 73 73 9 69 67 14 14 48 
14 41 42 83 42 42 81 16 46 46 46 46 90 81 73 73 73 5 9 69 67 14 14 0 
14 61 42 83 42 42 81 16 46 46 46 46 90 81 73 75 73 73 9 69 67 14 14 0 
14 61 42 83 14 81 81 16 46 46 46 46 90 81 73 75 73 73 9 69 67 14 14 48 
14 61 42 83 42 42 81 46 46 46 46 46 90 81 73 75 73 73 9 69 67 14 14 14 
14 41 42 83 42 42 81 16 46 46 46 46 16 81 73 75 73 5 9 69 67 14 14 9 
14 81 42 83 42 42 81 16 46 56 46 46 46 81 73 75 73 5 9 69 67 14 14 48 
14 61 42 42 42 42 81 16 46 56 56 46 16 81 85 75 75 73 9 69 63 14 14 48 
14 61 42 42 42 42 81 16 46 56 56 46 16 64 73 75 75 5 9 69 63 14 14 48 
14 64 42 42 42 42 81 16 46 56 56 46 90 64 73 75 75 5 9 69 56 14 14 48 
14 64 42 42 42 42 64 46 46 56 56 46 46 64 85 75 75 73 9 69 56 14 14 48 
14 81 42 42 42 42 64 46 46 56 56 46 46 64 73 75 75 5 9 69 56 14 14 48 
14 81 42 42 42 42 64 16 46 56 56 46 83 64 73 75 75 5 9 69 56 14 14 48 
14 14 42 42 42 42 64 16 56 56 56 46 16 64 73 75 73 5 9 69 56 14 48 48 
14 14 42 42 42 42 64 46 56 56 56 46 46 64 73 75 73 5 9 69 56 14 48 48 
14 14 42 42 42 42 81 43 56 56 56 46 64 9 73 75 73 5 9 69 56 14 48 48 
14 42 42 42 42 42 81 46 56 56 56 16 46 9 73 75 73 5 64 69 56 14 48 48 
14 14 42 42 42 42 81 46 56 56 56 56 46 64 73 75 73 5 9 69 56 14 48 48 
14 14 42 42 42 42 64 43 56 56 56 16 64 9 73 75 73 5 9 69 56 14 48 20 
14 14 42 42 42 42 64 43 56 56 56 56 64 64 73 75 73 5 9 69 56 48 48 48 
14 14 42 42 42 81 64 43 56 56 56 46 46 64 73 75 73 5 9 69 56 48 48 64 
14 14 42 42 42 81 64 46 56 56 56 46 64 9 73 75 73 5 9 69 56 48 48 48 
14 14 42 42 14 14 64 56 56 56 56 56 46 9 73 75 73 5 9 69 56 48 48 20 
14 14 42 42 42 14 64 56 56 56 56 43 46 9 75 75 9 5 9 69 56 48 48 48 
14 14 42 42 14 14 64 56 56 85 56 43 48 9 75 75 75 9 9 18 56 48 48 48 
14 9 42 42 14 14 64 56 85 85 56 43 73 9 75 75 75 57 81 18 56 48 64 81 
48 14 14 42 14 14 64 85 85 85 85 56 73 48 75 84 75 57 9 18 46 64 81 48 
66 9 36 36 36 80 80 92 63 63 63 73 85 56 56 34 34 34 29 58 6 88 9 15 
17 66 9 36 36 81 54 62 47 63 63 63 21 85 90 34 18 18 34 29 6 88 88 88 
15 66 57 36 36 81 54 62 9 63 63 63 73 85 56 18 18 18 34 29 6 88 88 6 
15 57 57 36 36 81 44 62 9 63 63 84 84 85 85 18 18 18 34 29 6 88 88 6 
15 57 9 36 36 44 54 62 62 63 63 62 84 85 26 18 18 18 34 9 6 6 88 6 
15 9 57 36 36 44 54 62 62 63 63 63 84 85 26 18 18 18 34 58 6 88 88 6 
15 9 57 36 36 57 54 62 62 63 63 62 84 85 26 18 18 18 34 29 6 6 88 6 
15 9 57 36 36 36 54 62 9 63 63 62 84 85 26 18 18 18 9 29 6 6 88 6 
15 65 17 36 36 86 54 62 9 63 63 84 84 85 26 18 18 18 9 9 6 29 88 6 
15 57 9 36 36 86 54 62 9 63 63 84 84 85 9 18 18 18 34 29 6 6 88 29 
52 57 57 36 36 86 54 80 46 63 67 84 84 21 9 18 18 18 9 29 6 6 6 29 
52 5 57 57 36 86 54 80 9 67 67 84 62 21 9 18 18 18 9 9 29 6 6 29 
52 5 57 57 36 86 54 80 9 67 67 67 62 21 9 18 18 18 9 58 29 29 6 29 
0 5 57 57 57 86 54 63 9 67 67 62 62 73 9 18 18 18 9 9 29 9 29 29 
0 9 5 57 57 86 89 67 9 67 72 67 73 73 9 18 69 18 9 9 58 9 29 29 
70 1 9 57 57 86 89 67 9 72 72 62 63 73 73 18 69 69 9 30 58 30 29 29 
70 70 9 57 57 86 89 82 82 72 72 72 63 75 9 69 69 69 9 9 58 30 58 58 
20 70 9 57 57 86 89 72 82 30 30 72 62 75 9 69 69 69 9 9 30 30 58 58 
20 28 9 5 57 54 80 72 82 30 30 72 67 75 9 69 69 69 9 9 30 30 58 30 
51 70 9 5 57 89 82 72 30 30 58 30 67 84 9 69 69 69 34 9 30 30 30 30 
72 28 9 5 5 89 82 82 30 58 58 30 72 84 9 69 69 69 34 9 30 9 30 72 
72 74 9 5 5 89 82 30 82 58 58 72 72 62 9 69 33 69 34 9 30 72 72 72 
67 74 9 5 5 89 82 30 82 29 29 29 30 62 9 33 33 33 34 9 30 72 72 72 
67 74 9 9 5 89 82 58 58 29 29 29 30 62 9 33 33 33 34 9 72 9 72 67 
63 70 9 5 5 89 82 58 82 29 6 29 58 63 9 33 33 33 18 69 72 67 67 63 
37 32 9 9 5 89 90 29 29 6 6 6 58 63 9 33 33 33 34 69 72 67 67 9 
33 2 9 9 84 84 40 73 9 61 76 82 90 82 9 34 18 18 34 2 7 7 7 7 
2 40 9 84 84 84 40 73 9 61 35 82 90 82 9 18 18 18 34 2 7 7 7 7 
2 2 9 84 84 84 40 45 9 9 35 82 90 9 29 18 18 18 18 58 7 7 7 7 
2 2 9 84 84 75 92 3 9 9 35 82 82 82 29 18 18 18 88 34 7 7 7 7 
2 2 9 75 84 73 9 45 9 9 35 82 90 82 9 18 18 18 88 34 7 7 7 7 
2 9 9 75 84 73 9 45 9 9 35 82 82 82 9 18 18 18 88 34 7 7 7 7 
2 9 9 84 84 75 9 45 9 9 35 82 90 82 9 18 18 18 88 34 7 7 7 7 
2 2 67 84 84 75 9 45 9 9 35 82 90 82 9 18 18 18 88 34 7 7 7 7 
2 2 9 84 84 73 9 45 9 9 35 82 90 90 9 18 18 18 88 58 7 7 7 7 
2 2 9 75 84 75 9 45 9 9 35 82 90 90 9 18 18 18 34 34 7 7 7 7 
22 22 9 75 84 73 9 45 9 9 35 90 90 90 6 18 18 18 58 34 2 7 7 7 
22 22 63 75 75 73 9 73 9 9 35 90 90 90 6 18 18 18 58 34 2 2 7 2 
33 22 63 75 75 73 9 73 9 9 49 89 46 90 6 18 69 18 58 34 2 2 2 2 
33 22 63 75 75 73 9 73 9 9 49 89 46 46 6 18 69 18 88 18 2 2 2 2 
33 33 63 75 75 75 9 73 9 9 49 39 46 46 9 69 69 69 88 18 22 2 2 2 
69 33 62 75 75 73 9 73 9 9 52 39 56 46 9 69 69 69 34 18 22 22 2 22 
69 33 62 75 75 21 9 73 9 9 52 39 56 56 9 69 69 69 34 18 22 22 22 22 
33 9 62 75 75 73 9 73 9 9 52 86 56 56 70 69 69 69 34 18 33 22 22 22 
33 9 84 73 75 73 9 73 9 9 5 86 85 85 70 69 69 69 34 18 33 33 33 33 
69 9 75 75 73 73 9 38 9 9 57 81 21 21 9 33 33 33 34 69 69 69 69 69 
18 9 75 75 73 21 9 19 9 9 81 64 21 21 92 33 33 33 34 69 18 69 69 69 
18 9 75 73 73 9 9 19 9 9 64 64 73 73 92 33 33 33 69 69 18 18 18 18 
34 88 73 73 21 9 9 19 9 9 48 48 75 75 92 33 33 33 18 69 34 34 34 34 
88 88 21 21 21 9 9 19 9 9 14 14 75 75 40 33 22 22 33 33 88 88 34 88 
88 6 21 21 21 9 9 19 9 9 14 14 75 84 40 22 22 22 18 33 88 88 34 88 
88 6 21 21 21 9 9 19 9 9 14 14 46 84 40 22 22 22 69 33 88 88 88 88 
6 9 21 21 21 9 9 19 9 9 14 14 46 84 9 22 22 22 33 33 6 88 88 88 
6 9 21 85 21 9 9 19 9 9 44 14 46 84 14 22 22 22 69 33 6 88 88 88 
6 9 21 21 21 9 9 13 9 9 14 42 46 84 14 22 22 33 33 34 67 88 88 88 
6 9 21 85 21 9 9 13 9 9 14 42 46 84 14 22 22 22 33 34 6 88 88 88 
6 9 21 21 21 9 9 13 9 9 14 42 46 84 14 22 22 22 33 34 67 88 88 88 
6 9 21 85 21 9 9 13 9 9 14 42 46 84 14 22 22 22 33 34 6 88 88 88 
6 9 21 85 21 9 9 13 9 9 14 42 46 84 14 22 22 22 33 33 6 88 88 88 
6 9 21 85 21 56 9 13 9 9 14 42 46 84 14 22 22 22 69 33 67 88 88 88 
6 9 21 85 21 56 9 13 9 9 14 42 46 84 14 22 22 22 33 33 6 88 88 88 
6 9 21 85 21 9 9 13 9 9 14 42 46 84 14 22 22 22 33 33 6 88 88 88 
6 9 85 85 21 56 9 13 9 9 14 42 46 84 14 22 22 22 33 33 6 6 88 88 
6 9 85 85 21 9 9 13 9 9 14 42 46 84 14 22 22 33 33 33 6 6 88 88 
6 9 85 85 85 9 9 13 9 9 44 42 46 84 14 22 22 22 69 34 67 6 88 88 
6 9 85 85 21 9 9 13 9 9 14 42 56 84 14 22 22 22 69 34 6 6 88 88 
6 9 85 85 85 9 9 13 9 9 42 42 56 62 14 22 22 22 33 34 6 6 88 88 
6 9 85 85 85 87 9 13 9 9 42 42 56 62 14 22 22 22 69 34 67 6 88 88 
6 9 85 85 85 56 9 13 9 9 44 42 56 62 14 22 22 22 33 34 6 6 88 88 
6 9 85 85 85 9 9 13 9 9 44 42 56 62 14 22 22 22 22 33 67 6 88 6 
6 9 85 85 85 12 9 13 9 9 14 42 56 62 14 22 22 22 22 33 67 6 88 6 
6 9 85 85 85 9 9 13 9 9 14 42 56 62 14 22 22 22 22 88 67 6 88 6 
6 9 85 85 85 56 9 13 9 9 44 42 56 62 14 22 22 22 69 33 67 6 6 6 
6 9 85 85 85 9 9 13 9 9 14 42 56 62 42 22 22 22 69 33 6 6 6 6 
29 9 85 85 85 56 9 13 9 9 14 42 56 62 42 22 22 22 9 33 67 6 6 6 
29 9 85 85 85 9 9 13 9 9 14 83 56 62 42 22 22 22 69 33 29 6 6 6 
29 9 85 85 85 9 9 13 9 9 42 83 56 62 42 22 22 22 22 88 63 6 6 6 
29 9 56 56 85 9 9 13 9 9 83 16 85 63 83 22 2 22 22 22 58 29 29 29 
58 9 56 56 85 12 9 13 9 9 83 43 90 63 83 22 2 2 22 22 63 58 29 29 
58 46 46 56 85 56 9 13 9 9 83 43 85 67 83 2 2 2 22 22 67 62 29 29 
58 9 46 46 56 12 9 32 9 9 16 43 47 67 16 2 2 2 22 22 72 62 58 58 
30 9 46 46 56 12 9 32 9 9 43 47 47 72 9 2 2 2 33 22 67 62 58 58 
30 9 90 90 46 12 9 32 9 9 16 47 80 72 16 2 2 2 2 22 72 62 30 30 
30 9 90 90 46 12 9 32 9 9 9 47 80 72 9 2 2 2 2 22 72 62 30 30 
30 9 90 90 46 12 9 32 9 9 43 47 80 72 9 2 2 2 22 22 72 84 30 30 
72 9 90 90 46 12 9 32 9 9 43 47 72 30 72 2 2 2 2 2 6 84 30 30 
67 9 82 82 90 87 9 32 9 9 80 80 82 58 9 22 7 7 2 2 29 75 67 72 
63 63 80 80 82 87 9 74 9 9 82 82 46 29 82 22 7 7 7 2 29 75 63 63 
63 62 62 9 90 87 9 74 9 9 9 90 46 29 29 7 7 7 7 22 58 62 63 63 
63 62 62 47 82 87 9 74 9 9 9 90 46 84 29 7 7 7 7 22 29 62 63 63 
63 62 62 47 9 87 9 32 9 9 9 90 46 62 29 51 7 7 7 22 29 58 63 63 
63 62 47 47 93 87 9 51 9 9 9 90 46 84 29 2 7 7 7 22 2 58 63 63 
63 21 62 47 87 87 87 51 9 9 9 90 46 84 29 7 7 7 7 22 2 58 62 63 
63 21 47 47 93 87 9 13 9 9 9 90 46 84 29 2 7 7 7 22 2 58 63 63 
63 21 47 47 9 87 87 13 9 9 9 90 46 62 29 2 7 7 7 22 2 58 63 63 
63 62 62 47 9 87 87 51 9 9 9 90 46 62 29 7 7 7 7 22 2 58 62 63 
63 62 47 47 87 87 87 51 9 9 9 90 46 62 29 7 7 7 7 22 2 58 62 63 
62 62 47 47 87 87 87 51 9 9 82 90 46 90 29 7 7 7 7 22 2 58 62 63 
62 62 47 47 9 87 87 51 9 9 82 90 56 90 29 7 7 8 7 22 2 58 63 63 
62 21 47 47 87 87 87 51 9 9 82 90 56 46 6 7 7 8 7 22 84 58 62 63 
85 85 85 56 56 42 55 93 15 17 9 48 73 73 75 29 69 7 7 8 7 46 62 62 
85 85 85 56 46 42 55 87 15 17 9 14 73 75 84 29 69 7 7 8 7 46 62 62 
56 85 56 56 46 47 55 87 9 17 9 14 73 73 84 30 69 7 7 7 7 9 62 62 
56 56 56 56 46 43 55 87 15 17 9 14 73 75 62 75 69 7 7 7 7 9 88 62 
56 56 56 56 46 42 55 87 15 65 9 14 75 75 75 75 69 7 7 7 7 9 88 62 
56 56 56 46 46 43 55 87 15 65 9 42 75 75 84 75 69 7 7 7 7 9 30 84 
56 56 46 46 90 47 55 87 9 65 9 42 75 75 84 84 69 7 7 7 7 33 46 84 
75 46 46 46 90 43 55 87 9 65 9 42 75 75 84 84 69 2 7 7 7 69 90 84 
75 46 46 90 90 43 55 87 9 66 9 83 9 84 84 84 69 2 7 7 7 69 6 75 
75 46 46 90 90 43 55 87 9 66 9 83 9 84 84 84 84 2 7 7 7 33 6 75 
73 90 90 90 82 43 93 87 9 66 9 83 9 84 62 62 84 2 7 7 7 33 6 75 
73 90 90 82 82 43 93 12 9 66 9 16 9 62 62 62 33 2 2 7 2 33 29 73 
73 90 90 82 82 16 93 12 9 50 9 16 9 62 62 62 69 2 2 2 2 69 29 73 
21 82 82 82 80 47 93 12 9 50 9 16 9 63 62 62 69 2 2 2 2 69 29 73 
21 82 82 80 80 47 93 12 4 50 9 43 9 63 63 63 69 2 2 2 2 69 58 21 
21 82 80 80 80 47 93 12 4 50 9 43 9 63 63 63 88 2 2 2 2 18 58 21 
85 80 80 80 47 47 93 12 9 24 9 43 9 67 63 63 33 22 2 2 2 18 47 85 
85 80 80 47 48 47 93 12 10 24 9 47 46 72 63 63 88 22 2 2 2 69 47 85 
56 80 47 47 48 43 93 12 10 24 9 47 9 72 62 67 34 22 22 2 22 9 56 85 
56 47 47 43 48 16 93 68 10 26 9 80 9 72 62 67 34 22 22 22 22 34 9 56 
56 47 47 43 64 16 93 68 12 26 9 80 9 30 62 67 34 22 22 22 22 9 29 73 
46 43 43 43 64 16 93 68 9 26 9 80 9 30 62 67 88 22 22 22 22 9 29 73 
46 43 43 16 9 16 93 68 68 26 9 82 9 58 63 72 6 33 22 22 22 9 58 46 
46 43 16 16 9 16 93 68 10 94 9 82 9 58 63 72 6 33 22 22 22 9 16 46 
90 16 16 9 9 48 93 68 68 94 9 90 9 58 63 72 6 33 22 22 22 9 90 90 
90 16 16 83 83 48 93 68 68 94 9 90 9 29 63 72 69 33 33 22 33 9 83 90 
82 83 83 83 42 14 68 41 9 71 9 46 9 29 72 72 69 33 33 33 33 9 42 46 
82 83 83 42 9 48 93 41 9 71 9 46 9 6 67 30 69 33 33 33 33 9 42 82 
80 83 42 42 9 81 93 41 41 71 9 46 9 6 67 30 69 33 33 33 33 9 42 46 
80 42 42 42 9 93 68 41 41 71 9 56 9 6 67 30 69 69 33 33 33 34 9 90 
48 48 48 9 55 93 93 61 41 27 9 21 9 9 30 58 58 69 69 33 69 9 9 90 
48 48 64 9 93 93 93 61 61 27 9 21 9 9 30 30 58 69 69 33 69 9 63 82 
64 48 64 9 9 93 93 61 61 27 9 73 9 77 9 30 58 69 69 33 69 68 72 90 
16 48 64 9 68 86 41 61 61 9 13 73 9 77 9 58 88 18 69 33 69 68 72 46 
16 48 9 9 68 86 93 61 45 27 13 73 9 77 9 58 88 18 69 33 69 68 72 46 
64 48 64 9 68 93 93 61 61 27 13 73 9 77 9 30 88 69 69 33 69 68 67 90 
